datapoint_nr,unixtimestamp,routetable_update_nr,edge_id,length_m_left_on_edge,latitude,longitude,vehicle_speed_kmh,dist_mapmatching,TTAU_manual_this,TTAF_manual_to_L2_this,TTAF_L2_to_manual_this,TTAU_L2_this,TTAU_manual_next,TTAF_manual_to_L2_next,TTAF_L2_to_manual_next,TTAU_L2_next
373,1643880446,0,350,3.82,58.024,12.781,38,1.58,0,0,0,0.24,0,11.92,0,0
374,1643880447,0,351,6.13,58.024,12.781,38,0.89,0,11.62,0,0,0,0,0,672.11
375,1643880448,0,352,3.07,58.024,12.781,38,0.94,0,11.09,0,0,0,0,0,672.11
376,1643880449,0,353,2.97,58.024,12.782,38,1.73,0,10.65,0,0,0,0,0,672.11
377,1643880450,0,354,1.98,58.024,12.782,36,1.84,0,9.79,0,0,0,0,0,672.11
378,1643880451,0,355,0.97,58.024,12.782,34,2.81,0,9.16,0,0,0,0,0,672.11
379,1643880452,0,356,5.92,58.024,12.782,34,4.25,0,8.73,0,0,0,0,0,672.11
380,1643880453,0,357,8.88,58.024,12.782,32,5.62,0,8.14,0,0,0,0,0,672.11
381,1643880454,0,357,0.99,58.024,12.782,30,5.76,0,7.63,0,0,0,0,0,672.11
382,1643880455,0,358,3.83,58.024,12.782,28,6.07,0,7.12,0,0,0,0,0,672.11
383,1643880456,0,359,4.79,58.024,12.782,28,5.31,0,6.42,0,0,0,0,0,672.11
384,1643880457,0,360,5.74,58.024,12.783,31,2.37,0,6.04,0,0,0,0,0,672.11
385,1643880458,0,361,2.31,58.024,12.783,31,0.47,0,5.78,0,0,0,0,0,672.11
386,1643880459,0,362,2.89,58.024,12.783,34,2.95,0,5.15,0,0,0,0,0,672.11
387,1643880460,0,363,4.82,58.024,12.783,38,3.68,0,4.73,0,0,0,0,0,672.11
388,1643880461,0,364,5.96,58.024,12.783,42,4.14,0,4.43,0,0,0,0,0,672.11
389,1643880462,0,365,3.98,58.024,12.783,50,5.66,0,4.13,0,0,0,0,0,672.11
390,1643880463,0,367,9.94,58.023,12.783,56,5.96,0,3.79,0,0,0,0,0,672.11
391,1643880464,0,368,3.98,58.023,12.782,64,5.7,0,3.45,0,0,0,0,0,672.11
392,1643880465,0,370,5.96,58.023,12.782,70,5.23,0,3.04,0,0,0,0,0,672.11
393,1643880466,0,372,5.96,58.023,12.782,76,4.99,0,2.56,0,0,0,0,0,672.11
394,1643880467,0,374,4.97,58.023,12.782,82,4.95,0,2.31,0,0,0,0,0,672.11
395,1643880468,0,376,8.37,58.023,12.782,87,4.53,0,1.98,0,0,0,0,0,672.11
396,1643880469,0,378,1.05,58.022,12.782,91,3.68,0,1.4,0,0,0,0,0,672.11
397,1643880470,0,381,8.37,58.022,12.782,94,3.04,0,0.88,0,0,0,0,0,672.11
398,1643880471,0,383,4.18,58.022,12.781,97,2.37,0,0.55,0,0,0,0,0,672.11
399,1643880472,0,385,3.88,58.022,12.781,98,1.76,0,0.07,0,0,0,0,0,672.11
400,1643880473,0,388,1.94,58.022,12.781,100,0.82,0,0,0,671.4,0,7.09,0,0
401,1643880474,0,390,0.97,58.021,12.781,100,0.17,0,0,0,670.55,0,7.09,0,0
402,1643880475,0,393,4.86,58.021,12.781,98,0.76,0,0,0,669.97,0,7.09,0,0
403,1643880476,0,396,2.91,58.021,12.781,99,2.07,0,0,0,669.01,0,7.09,0,0
404,1643880477,0,399,7.19,58.021,12.78,103,2.69,0,0,0,668.23,0,7.09,0,0
405,1643880478,0,401,0,58.021,12.78,106,2.65,0,0,0,667.58,0,7.09,0,0
406,1643880479,0,404,3.08,58.02,12.78,108,2.49,0,0,0,666.72,0,7.09,0,0
407,1643880480,0,407,5.13,58.02,12.78,110,2.23,0,0,0,665.7,0,7.09,0,0
408,1643880481,0,410,6.81,58.02,12.78,111,1.9,0,0,0,664.88,0,7.09,0,0
409,1643880482,0,412,2.92,58.02,12.779,112,1,0,0,0,664.06,0,7.09,0,0
410,1643880483,0,415,1.94,58.019,12.779,113,0.34,0,0,0,663.36,0,7.09,0,0
411,1643880484,0,419,5.83,58.019,12.779,114,0.57,0,0,0,662.5,0,7.09,0,0
412,1643880485,0,421,0.97,58.019,12.779,114,0.52,0,0,0,661.59,0,7.09,0,0
413,1643880486,0,425,4.98,58.019,12.779,114,0.49,0,0,0,660.49,0,7.09,0,0
414,1643880487,0,428,3.98,58.018,12.778,115,0.47,0,0,0,659.75,0,7.09,0,0
415,1643880488,0,431,3.98,58.018,12.778,115,0.54,0,0,0,658.81,0,7.09,0,0
416,1643880489,0,434,5.13,58.018,12.778,115,0.59,0,0,0,658.05,0,7.09,0,0
417,1643880490,0,437,5.13,58.018,12.778,115,0.26,0,0,0,657.07,0,7.09,0,0
418,1643880491,0,439,2.07,58.017,12.777,115,0.91,0,0,0,655.93,0,7.09,0,0
419,1643880492,0,442,3.11,58.017,12.777,115,1.85,0,0,0,655.14,0,7.09,0,0
420,1643880493,0,445,4.14,58.017,12.777,115,2.04,0,0,0,653.79,0,7.09,0,0
421,1643880494,0,449,9.32,58.017,12.776,115,1.26,0,0,0,653.17,0,7.09,0,0
422,1643880495,0,452,8.95,58.017,12.776,115,0.28,0,0,0,652.01,0,7.09,0,0
423,1643880496,0,454,4.97,58.016,12.776,115,0.47,0,0,0,651.04,0,7.09,0,0
424,1643880497,0,457,2.98,58.016,12.775,115,2.26,0,0,0,649.87,0,7.09,0,0
425,1643880498,0,461,6.26,58.016,12.775,115,1.67,0,0,0,649.06,0,7.09,0,0
426,1643880499,0,464,4.17,58.016,12.775,115,1.11,0,0,0,648.08,0,7.09,0,0
427,1643880500,0,467,8.57,58.016,12.774,115,0.17,0,0,0,646.9,0,7.09,0,0
428,1643880501,0,470,7.62,58.015,12.774,115,0.78,0,0,0,646.13,0,7.09,0,0
429,1643880502,0,473,1.04,58.015,12.774,115,1.3,0,0,0,644.95,0,7.09,0,0
430,1643880503,0,476,8.35,58.015,12.773,115,2.02,0,0,0,644.11,0,7.09,0,0
431,1643880504,0,479,3.13,58.015,12.773,115,2.62,0,0,0,642.96,0,7.09,0,0
432,1643880505,0,482,4.12,58.015,12.772,115,2.91,0,0,0,642.38,0,7.09,0,0
433,1643880506,0,485,5.15,58.014,12.772,115,3.84,0,0,0,641.43,0,7.09,0,0
434,1643880507,0,488,5.15,58.014,12.772,115,3.91,0,0,0,640.23,0,7.09,0,0
435,1643880508,0,491,6.18,58.014,12.771,115,3.24,0,0,0,639.46,0,7.09,0,0
436,1643880509,0,494,6.02,58.014,12.771,115,2.47,0,0,0,638.07,0,7.09,0,0
437,1643880510,0,497,6.02,58.014,12.77,115,1.87,0,0,0,637.09,0,7.09,0,0
438,1643880511,0,500,6.02,58.014,12.77,115,1.17,0,0,0,636.1,0,7.09,0,0
439,1643880512,0,502,2.01,58.014,12.77,115,0.7,0,0,0,635.53,0,7.09,0,0
440,1643880513,0,505,2.01,58.013,12.769,115,0.39,0,0,0,634.16,0,7.09,0,0
441,1643880514,0,508,2.01,58.013,12.769,115,0.58,0,0,0,633.38,0,7.09,0,0
442,1643880515,0,512,6.02,58.013,12.768,115,0.99,0,0,0,632.38,0,7.09,0,0
443,1643880516,0,515,6.02,58.013,12.768,115,1.25,0,0,0,631.4,0,7.09,0,0
444,1643880517,0,518,6.02,58.013,12.767,115,1.26,0,0,0,630.22,0,7.09,0,0
445,1643880518,0,521,6.69,58.013,12.767,115,1.03,0,0,0,629.24,0,7.09,0,0
446,1643880519,0,524,7.65,58.012,12.766,115,1.24,0,0,0,628.46,0,7.09,0,0
447,1643880520,0,526,4.78,58.012,12.766,115,1,0,0,0,627.28,0,7.09,0,0
448,1643880521,0,529,0,58.012,12.766,115,1.24,0,0,0,626.3,0,7.09,0,0
449,1643880522,0,533,10.17,58.012,12.765,115,1.4,0,0,0,625.32,0,7.09,0,0
450,1643880523,0,536,10.17,58.012,12.765,115,1.19,0,0,0,624.34,0,7.09,0,0
451,1643880524,0,538,7.12,58.012,12.765,115,0.77,0,0,0,623.75,0,7.09,0,0
452,1643880525,0,541,1.02,58.011,12.764,115,0.67,0,0,0,622.57,0,7.09,0,0
453,1643880526,0,544,2.03,58.011,12.764,115,2.26,0,0,0,621.61,0,7.09,0,0
454,1643880527,0,547,2.03,58.011,12.763,115,4.28,0,0,0,620.41,0,7.09,0,0
455,1643880528,0,550,7.92,58.011,12.763,115,3.56,0,0,0,619.65,0,7.09,0,0
456,1643880529,0,553,0.99,58.011,12.763,114,2.57,0,0,0,618.46,0,7.09,0,0
457,1643880530,0,556,0.99,58.011,12.762,114,2.21,0,0,0,617.66,0,7.09,0,0
458,1643880531,0,559,0.99,58.01,12.762,114,2.31,0,0,0,616.7,0,7.09,0,0
459,1643880532,0,562,0.99,58.01,12.762,114,2.88,0,0,0,615.51,0,7.09,0,0
460,1643880533,0,565,5.9,58.01,12.761,114,3.44,0,0,0,614.55,0,7.09,0,0
461,1643880534,0,569,9.84,58.01,12.761,114,2.8,0,0,0,613.96,0,7.09,0,0
462,1643880535,0,571,0,58.01,12.761,113,2.81,0,0,0,612.57,0,7.09,0,0
463,1643880536,0,575,8.58,58.009,12.76,111,2.77,0,0,0,611.61,0,7.09,0,0
464,1643880537,0,578,8.58,58.009,12.76,110,2.8,0,0,0,610.83,0,7.09,0,0
465,1643880538,0,580,4.77,58.009,12.76,110,3.13,0,0,0,610.06,0,7.09,0,0
466,1643880539,0,583,5.92,58.009,12.759,108,1.84,0,0,0,608.71,0,7.09,0,0
467,1643880540,0,586,6.91,58.009,12.759,106,0.63,0,0,0,607.91,0,7.09,0,0
468,1643880541,0,588,4.94,58.008,12.759,104,0.2,0,0,0,606.95,0,7.09,0,0
469,1643880542,0,591,2.96,58.008,12.759,101,0.89,0,0,0,605.8,0,7.09,0,0
470,1643880543,0,593,0.99,58.008,12.759,99,1.03,0,0,0,604.84,0,7.09,0,0
471,1643880544,0,596,0.99,58.008,12.758,96,0.9,0,0,0,604.1,0,7.09,0,0
472,1643880545,0,599,0.99,58.008,12.758,92,0.31,0,0,0,603.15,0,7.09,0,0
473,1643880546,0,602,7.9,58.007,12.758,84,0.46,0,0,0,602.25,0,7.09,0,0
474,1643880547,0,603,0.99,58.007,12.758,78,1,0,0,0,601.16,0,7.09,0,0
475,1643880548,0,606,8.64,58.007,12.757,73,0.98,0,0,0,600.45,0,7.09,0,0
476,1643880549,0,607,0.96,58.007,12.757,72,0.58,0,0,0,599.62,0,7.09,0,0
477,1643880550,0,609,6.72,58.007,12.757,72,0.18,0,0,0,598.62,0,7.09,0,0
478,1643880551,0,611,8.05,58.007,12.757,75,0.47,0,0,0,597.95,0,7.09,0,0
479,1643880552,0,612,3.02,58.006,12.757,79,1.06,0,0,0,597.05,0,7.09,0,0
480,1643880553,0,614,2.01,58.006,12.757,85,2.07,0,0,0,596.47,0,7.09,0,0
481,1643880554,0,618,9.06,58.006,12.756,89,2.9,0,0,0,595.83,0,7.09,0,0
482,1643880555,0,620,10.06,58.006,12.756,92,2.64,0,0,0,595.21,0,7.09,0,0
483,1643880556,1,622,1.01,58.006,12.756,94,1.98,0,0,0,594.61,0,7.09,0,0
484,1643880557,1,624,1.01,58.006,12.756,97,1.84,0,0,0,593.86,0,7.09,0,0
485,1643880558,1,627,0,58.005,12.756,100,1.73,0,0,0,593.24,0,7.09,0,0
486,1643880559,1,630,4.02,58.005,12.756,99,1.83,0,0,0,592.56,0,7.09,0,0
487,1643880560,1,632,4.02,58.005,12.755,99,1.99,0,0,0,591.84,0,7.09,0,0
488,1643880561,1,635,8.05,58.005,12.755,99,2.03,0,0,0,591.15,0,7.09,0,0
489,1643880562,1,637,2.01,58.004,12.755,100,2.07,0,0,0,590.4,0,7.09,0,0
490,1643880563,1,640,0,58.004,12.755,104,2.28,0,0,0,589.58,0,7.09,0,0
491,1643880564,1,643,3.02,58.004,12.755,107,2.46,0,0,0,588.76,0,7.09,0,0
492,1643880565,1,646,9.76,58.004,12.754,108,2,0,0,0,587.91,0,7.09,0,0
493,1643880566,1,649,4.88,58.004,12.754,110,1.34,0,0,0,586.9,0,7.09,0,0
494,1643880567,1,652,5.86,58.003,12.754,111,1.12,0,0,0,586.21,0,7.09,0,0
495,1643880568,1,655,5.86,58.003,12.754,112,1.19,0,0,0,585.2,0,7.09,0,0
496,1643880569,1,658,5.95,58.003,12.753,113,0.96,0,0,0,584.7,0,7.09,0,0
497,1643880570,1,660,1.98,58.003,12.753,113,0.55,0,0,0,583.66,0,7.09,0,0
498,1643880571,1,663,1.98,58.002,12.753,113,0.61,0,0,0,582.75,0,7.09,0,0
499,1643880572,1,667,5.91,58.002,12.753,114,0.51,0,0,0,581.83,0,7.09,0,0
500,1643880573,1,669,1.97,58.002,12.753,114,0.87,0,0,0,580.91,0,7.09,0,0
501,1643880574,1,673,5.91,58.002,12.752,114,1.13,0,0,0,579.96,0,7.09,0,0
502,1643880575,1,676,5.91,58.001,12.752,115,1,0,0,0,579.01,0,7.09,0,0
503,1643880576,1,679,4.92,58.001,12.752,115,0.2,0,0,0,578.04,0,7.09,0,0
504,1643880577,1,682,4.92,58.001,12.751,115,1.05,0,0,0,577.07,0,7.09,0,0
505,1643880578,1,685,5.2,58.001,12.751,115,0.92,0,0,0,576.33,0,7.09,0,0
506,1643880579,1,687,2.08,58.001,12.751,115,0.88,0,0,0,575.15,0,7.09,0,0
507,1643880580,1,690,3.12,58,12.75,115,1.41,0,0,0,574.19,0,7.09,0,0
508,1643880581,1,693,2.94,58,12.75,115,1.33,0,0,0,573.23,0,7.09,0,0
509,1643880582,1,697,5.88,58,12.75,116,0.82,0,0,0,572.23,0,7.09,0,0
510,1643880583,1,700,4.9,58,12.749,116,0.91,0,0,0,571.27,0,7.09,0,0
511,1643880584,1,703,6.86,58,12.749,116,0.97,0,0,0,570.1,0,7.09,0,0
512,1643880585,1,705,0.98,57.999,12.749,116,3.17,0,0,0,569.12,0,7.09,0,0
513,1643880586,1,708,1.03,57.999,12.748,116,1.76,0,0,0,568.34,0,7.09,0,0
514,1643880587,1,711,2.06,57.999,12.748,116,1.09,0,0,0,567.56,0,7.09,0,0
515,1643880588,1,714,2.06,57.999,12.748,116,0.63,0,0,0,566.57,0,7.09,0,0
516,1643880589,1,717,3.09,57.999,12.747,115,1.01,0,0,0,565.39,0,7.09,0,0
517,1643880590,1,720,2.99,57.998,12.747,115,1.46,0,0,0,564.6,0,7.09,0,0
518,1643880592,1,723,2.99,57.998,12.747,115,0.89,0,0,0,563.29,0,7.09,0,0
519,1643880593,1,727,6.98,57.998,12.746,115,0.97,0,0,0,562.28,0,7.09,0,0
520,1643880593,1,730,5.98,57.998,12.746,115,1.46,0,0,0,561.68,0,7.09,0,0
521,1643880595,1,733,5.93,57.998,12.745,115,0.97,0,0,0,560.31,0,7.09,0,0
522,1643880595,1,735,1.98,57.998,12.745,115,0.76,0,0,0,559.51,0,7.09,0,0
523,1643880597,1,738,0.99,57.997,12.745,115,0.52,0,0,0,558.34,0,7.09,0,0
524,1643880598,1,742,3.95,57.997,12.744,115,1.2,0,0,0,557.56,0,7.09,0,0
525,1643880599,1,745,8.55,57.997,12.744,115,1.45,0,0,0,556.39,0,7.09,0,0
526,1643880600,1,748,7.6,57.997,12.743,115,1,0,0,0,555.42,0,7.09,0,0
527,1643880600,1,751,5.7,57.997,12.743,115,0.95,0,0,0,554.61,0,7.09,0,0
528,1643880601,1,754,4.94,57.997,12.743,115,0.88,0,0,0,553.65,0,7.09,0,0
529,1643880602,1,757,3.95,57.996,12.742,115,0.92,0,0,0,552.66,0,7.09,0,0
530,1643880603,1,761,7.91,57.996,12.742,115,1.27,0,0,0,551.69,0,7.09,0,0
531,1643880605,1,763,4.11,57.996,12.741,115,1.67,0,0,0,550.7,0,7.09,0,0
532,1643880605,1,766,4.11,57.996,12.741,115,1.59,0,0,0,549.71,0,7.09,0,0
533,1643880606,1,770,9.25,57.996,12.74,115,1.97,0,0,0,548.75,0,7.09,0,0
534,1643880607,1,773,10.1,57.996,12.74,115,1.81,0,0,0,547.95,0,7.09,0,0
535,1643880608,1,775,0,57.996,12.739,115,1.46,0,0,0,546.8,0,7.09,0,0
536,1643880609,1,778,0,57.995,12.739,115,1.38,0,0,0,545.8,0,7.09,0,0
537,1643880610,1,781,0,57.995,12.739,115,1.49,0,0,0,544.84,0,7.09,0,0
538,1643880611,1,784,6.06,57.995,12.738,115,1.66,0,0,0,544.05,0,7.09,0,0
539,1643880612,1,787,7.07,57.995,12.738,115,1.92,0,0,0,543.08,0,7.09,0,0
540,1643880613,1,790,7.07,57.995,12.737,115,2.09,0,0,0,541.88,0,7.09,0,0
541,1643880614,1,793,7.07,57.995,12.737,115,2.24,0,0,0,540.93,0,7.09,0,0
542,1643880615,1,796,1.01,57.995,12.736,115,2.35,0,0,0,539.94,0,7.09,0,0
543,1643880616,1,799,1.01,57.995,12.736,115,2.36,0,0,0,538.96,0,7.09,0,0
544,1643880617,1,802,8.08,57.994,12.735,115,2.25,0,0,0,538.17,0,7.09,0,0
545,1643880618,1,805,8.08,57.994,12.735,115,1.92,0,0,0,536.99,0,7.09,0,0
546,1643880619,1,808,8.4,57.994,12.735,115,1.95,0,0,0,536.04,0,7.09,0,0
547,1643880620,1,811,10.5,57.994,12.734,115,2.47,0,0,0,535.25,0,7.09,0,0
548,1643880621,1,813,1.05,57.994,12.734,115,2.7,0,0,0,534.27,0,7.09,0,0
549,1643880622,1,817,7.26,57.994,12.733,115,2.58,0,0,0,533.28,0,7.09,0,0
550,1643880623,1,819,3.11,57.994,12.733,115,2.73,0,0,0,532.1,0,7.09,0,0
551,1643880624,1,823,8.3,57.993,12.732,115,2.53,0,0,0,531.35,0,7.09,0,0
552,1643880625,1,826,9.33,57.993,12.732,115,1.89,0,0,0,530.37,0,7.09,0,0
553,1643880626,1,829,10.37,57.993,12.731,115,0.88,0,0,0,529.39,0,7.09,0,0
554,1643880627,1,831,7.21,57.993,12.731,115,0.64,0,0,0,528.4,0,7.09,0,0
555,1643880628,1,834,2.06,57.993,12.731,115,1.17,0,0,0,527.24,0,7.09,0,0
556,1643880629,1,837,3.09,57.993,12.73,115,1.23,0,0,0,526.26,0,7.09,0,0
557,1643880630,1,840,4.12,57.993,12.73,115,0.96,0,0,0,525.48,0,7.09,0,0
558,1643880631,1,843,2.89,57.992,12.729,115,1.08,0,0,0,524.3,0,7.09,0,0
559,1643880632,1,846,1.93,57.992,12.729,115,1.67,0,0,0,523.53,0,7.09,0,0
560,1643880633,1,849,0.96,57.992,12.729,114,2.07,0,0,0,522.35,0,7.09,0,0
561,1643880634,1,852,0,57.992,12.728,114,2.02,0,0,0,521.38,0,7.09,0,0
562,1643880635,1,856,9.67,57.992,12.728,113,1.81,0,0,0,520.58,0,7.09,0,0
563,1643880636,1,859,2.9,57.991,12.727,113,2.32,0,0,0,519.61,0,7.09,0,0
564,1643880637,1,861,4.84,57.991,12.727,112,2.08,0,0,0,518.44,0,7.09,0,0
565,1643880638,1,865,8.71,57.991,12.727,112,0.77,0,0,0,517.65,0,7.09,0,0
566,1643880639,1,868,8.77,57.991,12.726,112,0.6,0,0,0,516.5,0,7.09,0,0
567,1643880640,1,871,8.77,57.991,12.726,111,0.81,0,0,0,515.71,0,7.09,0,0
568,1643880641,1,874,8.77,57.991,12.726,111,0.72,0,0,0,514.93,0,7.09,0,0
569,1643880642,1,877,8.77,57.99,12.725,110,0.47,0,0,0,513.77,0,7.09,0,0
570,1643880643,1,879,1.02,57.99,12.725,110,0.9,0,0,0,512.64,0,7.09,0,0
571,1643880644,1,882,2.04,57.99,12.725,110,1.17,0,0,0,511.89,0,7.09,0,0
572,1643880645,1,886,9.2,57.99,12.724,109,1.1,0,0,0,510.76,0,7.09,0,0
573,1643880646,1,888,6.13,57.99,12.724,109,0.7,0,0,0,510.19,0,7.09,0,0
574,1643880647,1,891,1.97,57.989,12.724,109,0.4,0,0,0,508.86,0,7.09,0,0
575,1643880648,1,894,2.95,57.989,12.723,108,0.8,0,0,0,508.29,0,7.09,0,0
576,1643880649,1,897,4.92,57.989,12.723,108,0.87,0,0,0,506.96,0,7.09,0,0
577,1643880650,1,899,1.97,57.989,12.723,108,0.77,0,0,0,506.43,0,7.09,0,0
578,1643880652,1,902,2.95,57.989,12.723,107,0.3,0,0,0,505.11,0,7.09,0,0
579,1643880652,1,906,8.98,57.988,12.722,107,0.97,0,0,0,504.18,0,7.09,0,0
580,1643880653,1,908,6.98,57.988,12.722,107,1.12,0,0,0,503.45,0,7.09,0,0
581,1643880655,1,911,2.99,57.988,12.722,106,1.22,0,0,0,502.34,0,7.09,0,0
582,1643880655,1,914,5.99,57.988,12.721,106,0.85,0,0,0,501.42,0,7.09,0,0
583,1643880656,1,916,8.93,57.988,12.721,106,0.52,0,0,0,500.68,0,7.09,0,0
584,1643880657,1,919,0,57.987,12.721,105,1.52,0,0,0,499.76,0,7.09,0,0
585,1643880658,1,922,1.98,57.987,12.721,105,1.87,0,0,0,498.67,0,7.09,0,0
586,1643880659,1,924,0,57.987,12.72,105,1.86,0,0,0,497.92,0,7.09,0,0
587,1643880660,1,927,2.98,57.987,12.72,105,1.65,0,0,0,496.86,0,7.09,0,0
588,1643880662,1,931,8.93,57.987,12.72,104,0.95,0,0,0,495.95,0,7.09,0,0
589,1643880662,1,933,1.98,57.986,12.72,104,0.14,0,0,0,495.05,0,7.09,0,0
590,1643880663,1,935,0,57.986,12.719,104,0.28,0,0,0,494.34,0,7.09,0,0
591,1643880664,1,938,1.96,57.986,12.719,104,0.28,0,0,0,493.28,0,7.09,0,0
592,1643880666,1,942,8.83,57.986,12.719,104,0.37,0,0,0,492.54,0,7.09,0,0
593,1643880666,1,944,0.98,57.985,12.719,104,0.23,0,0,0,491.67,0,7.09,0,0
594,1643880668,1,947,8.83,57.985,12.719,104,0.71,0,0,0,490.77,0,7.09,0,0
595,1643880669,1,950,5.94,57.985,12.718,104,0.78,0,0,0,489.71,0,7.09,0,0
596,1643880669,1,952,3.96,57.985,12.718,104,0.75,0,0,0,489,0,7.09,0,0
597,1643880670,1,955,5.94,57.985,12.718,104,0.82,0,0,0,488.11,0,7.09,0,0
598,1643880671,1,958,2.97,57.984,12.718,104,0.97,0,0,0,487.22,0,7.09,0,0
599,1643880672,1,960,0.99,57.984,12.718,104,1.07,0,0,0,486.17,0,7.09,0,0
600,1643880673,1,964,7.92,57.984,12.717,104,1.15,0,0,0,485.28,0,7.09,0,0
601,1643880674,1,966,5.94,57.984,12.717,104,1.21,0,0,0,484.42,0,7.09,0,0
602,1643880675,1,969,8.91,57.984,12.717,103,1.15,0,0,0,483.72,0,7.09,0,0
603,1643880676,1,971,1.98,57.983,12.717,103,1.24,0,0,0,482.66,0,7.09,0,0
604,1643880678,1,974,4.95,57.983,12.717,103,1.39,0,0,0,481.76,0,7.09,0,0
605,1643880678,1,976,2.97,57.983,12.716,103,1.29,0,0,0,481.06,0,7.09,0,0
606,1643880679,1,980,4.95,57.983,12.716,103,0.94,0,0,0,480.19,0,7.09,0,0
607,1643880680,1,982,2.97,57.982,12.716,103,0.51,0,0,0,479.29,0,7.09,0,0
608,1643880682,1,985,1.03,57.982,12.716,103,1,0,0,0,478.27,0,7.09,0,0
609,1643880682,1,988,5.15,57.982,12.715,103,1.2,0,0,0,477.56,0,7.09,0,0
610,1643880683,1,991,9.28,57.982,12.715,103,1.21,0,0,0,476.51,0,7.09,0,0
611,1643880685,1,993,3.09,57.982,12.715,103,0.92,0,0,0,475.8,0,7.09,0,0
612,1643880685,1,995,2.06,57.981,12.715,103,0.58,0,0,0,474.94,0,7.09,0,0
613,1643880686,1,998,6.08,57.981,12.715,103,0.74,0,0,0,473.88,0,7.09,0,0
614,1643880687,1,1001,9.13,57.981,12.714,103,0.92,0,0,0,473.37,0,7.09,0,0
615,1643880689,1,1003,3.04,57.981,12.714,103,0.72,0,0,0,472.13,0,7.09,0,0
616,1643880690,1,1006,1.01,57.981,12.714,103,0.17,0,0,0,471.27,0,7.09,0,0
617,1643880690,1,1008,0,57.98,12.714,103,0.41,0,0,0,470.4,0,7.09,0,0
618,1643880691,1,1012,7.94,57.98,12.713,103,0.62,0,0,0,469.7,0,7.09,0,0
619,1643880692,1,1014,5.96,57.98,12.713,103,0.36,0,0,0,469,0,7.09,0,0
620,1643880693,1,1017,2.98,57.98,12.713,103,0.74,0,0,0,467.78,0,7.09,0,0
621,1643880694,1,1020,5.96,57.98,12.713,103,1.19,0,0,0,466.93,0,7.09,0,0
622,1643880696,1,1022,5.02,57.979,12.712,103,1.42,0,0,0,466.24,0,7.09,0,0
623,1643880696,1,1025,3.01,57.979,12.712,103,0.68,0,0,0,465.52,0,7.09,0,0
624,1643880697,1,1027,1,57.979,12.712,103,0.25,0,0,0,464.3,0,7.09,0,0
625,1643880698,1,1031,9.03,57.979,12.711,103,0.04,0,0,0,463.63,0,7.09,0,0
626,1643880699,1,1033,2.01,57.979,12.711,103,0.32,0,0,0,462.57,0,7.09,0,0
627,1643880700,1,1035,1,57.978,12.711,103,0.55,0,0,0,461.86,0,7.09,0,0
628,1643880702,1,1039,9.03,57.978,12.711,103,1.35,0,0,0,460.83,0,7.09,0,0
629,1643880702,1,1041,2.01,57.978,12.71,103,1.14,0,0,0,459.96,0,7.09,0,0
630,1643880703,1,1044,5.02,57.978,12.71,103,0.69,0,0,0,459.28,0,7.09,0,0
631,1643880705,1,1046,4.02,57.978,12.71,103,0.49,0,0,0,458.21,0,7.09,0,0
632,1643880706,1,1049,7.03,57.977,12.71,103,0.47,0,0,0,457.53,0,7.09,0,0
633,1643880706,1,1052,10.04,57.977,12.709,103,0.78,0,0,0,456.65,0,7.09,0,0
634,1643880708,1,1055,8.03,57.977,12.709,103,0.98,0,0,0,455.61,0,7.09,0,0
635,1643880708,1,1057,2.01,57.977,12.709,104,1.27,0,0,0,454.73,0,7.09,0,0
636,1643880710,1,1060,8.83,57.977,12.708,106,0.16,0,0,0,454.05,0,7.09,0,0
637,1643880710,1,1063,4.9,57.977,12.708,109,1.64,0,0,0,453.18,0,7.09,0,0
638,1643880711,1,1066,5.89,57.976,12.708,110,2.82,0,0,0,452.14,0,7.09,0,0
639,1643880713,1,1068,1.96,57.976,12.707,111,3.54,0,0,0,451.26,0,7.09,0,0
640,1643880713,1,1072,5.89,57.976,12.707,113,4.03,0,0,0,450.74,0,7.09,0,0
641,1643880714,1,1075,5.89,57.976,12.706,113,3.79,0,0,0,449.7,0,7.09,0,0
642,1643880715,1,1078,5.89,57.976,12.706,114,3.1,0,0,0,448.67,0,7.09,0,0
643,1643880716,1,1081,4.9,57.975,12.706,114,2.09,0,0,0,447.78,0,7.09,0,0
644,1643880718,1,1084,5.19,57.975,12.705,114,1.08,0,0,0,447.05,0,7.09,0,0
645,1643880718,1,1087,7.26,57.975,12.705,115,1.34,0,0,0,445.94,0,7.09,0,0
646,1643880719,1,1090,8.3,57.975,12.705,115,1.25,0,0,0,444.99,0,7.09,0,0
647,1643880720,1,1093,9.34,57.975,12.704,115,0.79,0,0,0,444.23,0,7.09,0,0
648,1643880722,1,1095,0,57.975,12.704,115,0.65,0,0,0,443.28,0,7.09,0,0
649,1643880723,1,1099,10.22,57.974,12.703,115,1.41,0,0,0,442.14,0,7.09,0,0
650,1643880723,1,1101,1.02,57.974,12.703,115,1.75,0,0,0,441.34,0,7.09,0,0
651,1643880725,1,1104,8.18,57.974,12.703,115,1.91,0,0,0,440.22,0,7.09,0,0
652,1643880725,1,1107,2.04,57.974,12.702,115,1.66,0,0,0,439.44,0,7.09,0,0
653,1643880727,1,1110,3.07,57.974,12.702,115,1.01,0,0,0,438.27,0,7.09,0,0
654,1643880728,1,1113,9.2,57.974,12.701,115,0.57,0,0,0,437.3,0,7.09,0,0
